student_id,avg_percentage,best_score,worst_score,first_score,latest_score,tests_attempted,performance_band,improvement,name,ability_level,attendance_category,risk_level,intervention_required
RN1640,37.41,63.83,10.26,28.3,28.95,48,Needs Support,0.65,Vaishnavi Alva,Weak,Good,Medium Risk,Yes
RN1167,37.43,65.96,1.92,64.15,23.68,48,Needs Support,-40.47,Satish Gowda,Weak,Good,Medium Risk,Yes
RN1565,37.48,68.42,7.84,37.74,68.42,48,Needs Support,30.69,Deepa Pandey,Weak,Good,Medium Risk,Yes
RN0372,37.49,72.09,8.51,45.28,57.89,49,Needs Support,12.61,Nidhi Chawla,Weak,Good,Medium Risk,Yes
RN0204,37.52,59.32,18.52,33.96,42.11,50,Needs Support,8.14,Anjali Pradhan,Weak,Good,Medium Risk,Yes
RN1261,37.53,65.0,6.38,64.15,42.11,50,Needs Support,-22.05,Aanya Bose,Weak,Good,Medium Risk,Yes
RN0381,37.56,66.67,4.76,37.74,39.47,50,Needs Support,1.74,Barkha Mishra,Weak,Good,Medium Risk,Yes
RN1256,37.56,73.33,10.0,39.62,28.95,48,Needs Support,-10.68,Aadhya Mishra,Weak,Good,Medium Risk,Yes
RN1895,37.62,73.17,9.52,47.17,42.11,49,Needs Support,-5.06,Dev Kulkarni,Weak,Excellent,Medium Risk,Yes
RN0039,37.66,67.27,12.7,50.94,50.0,49,Needs Support,-0.94,Om Hegde,Weak,Good,Medium Risk,Yes
RN1991,37.7,61.36,10.26,33.96,50.0,46,Needs Support,16.04,Yamini Reddy,Weak,Good,Medium Risk,Yes
RN0767,37.87,62.5,10.17,60.38,44.74,47,Needs Support,-15.64,Mansi Iyer,Weak,Good,Medium Risk,Yes
RN1446,37.91,68.63,5.88,28.3,39.47,49,Needs Support,11.17,Rajat Singh,Weak,Excellent,Medium Risk,Yes
RN1099,37.99,64.15,13.64,64.15,23.68,49,Needs Support,-40.47,Mehak Patel,Weak,Good,Medium Risk,Yes
RN0715,38.0,74.42,5.0,45.28,15.79,49,Needs Support,-29.49,Karan Sen,Weak,Excellent,Medium Risk,Yes
RN1469,38.03,62.79,14.55,31.91,34.21,48,Needs Support,2.3,Sumit Choudhury,Weak,Excellent,Medium Risk,Yes
RN0144,38.09,64.44,12.82,49.06,31.58,48,Needs Support,-17.48,Pallavi Kapoor,Weak,Good,Medium Risk,Yes
RN0004,38.1,82.22,17.39,62.26,47.37,49,Needs Support,-14.9,Kajal Singh,Weak,Excellent,Medium Risk,Yes
RN0097,38.16,68.09,6.56,39.62,60.53,50,Needs Support,20.9,Kapil Malhotra,Weak,Good,Medium Risk,Yes
RN0161,38.17,69.23,10.87,49.06,47.37,48,Needs Support,-1.69,Rohan Chatterjee,Weak,Excellent,Medium Risk,Yes
RN1686,38.21,71.05,10.71,37.74,36.84,49,Needs Support,-0.89,Charu Kapoor,Weak,Good,Medium Risk,Yes
RN0511,38.22,64.1,13.73,35.85,44.74,49,Needs Support,8.89,Bharat Sodhi,Weak,Excellent,Medium Risk,Yes
RN0062,38.23,68.89,13.73,28.3,44.74,47,Needs Support,16.43,Mehak Naik,Weak,Good,Medium Risk,Yes
RN0661,38.27,63.64,10.26,33.96,60.53,50,Needs Support,26.56,Tanya Chawla,Weak,Good,Medium Risk,Yes
RN1264,38.28,61.11,11.63,28.3,21.05,49,Needs Support,-7.25,Harini Joshi,Weak,Good,Medium Risk,Yes
RN1038,38.29,62.22,5.0,24.53,28.95,48,Needs Support,4.42,Ramya_M Hegde,Weak,Good,Medium Risk,Yes
RN1630,38.33,64.15,11.76,64.15,28.95,48,Needs Support,-35.2,Bharat Prasad,Weak,Excellent,Medium Risk,Yes
RN1316,38.45,71.43,3.77,54.72,55.26,48,Needs Support,0.55,Divya Shenoy,Weak,Good,Medium Risk,Yes
RN0272,38.49,56.82,12.73,30.19,34.21,49,Needs Support,4.02,Amita Shetty,Weak,Excellent,Medium Risk,Yes
RN0573,38.52,63.46,10.87,45.28,39.47,49,Needs Support,-5.81,Malini Banerjee,Weak,Good,Medium Risk,Yes
RN1613,38.6,76.19,17.5,58.49,55.26,49,Needs Support,-3.23,Anita Kapoor,Weak,Good,Medium Risk,Yes
RN0021,38.69,69.09,7.55,50.94,44.74,48,Needs Support,-6.21,Vandana Gowda,Weak,Excellent,Medium Risk,Yes
RN1266,38.71,72.73,12.77,28.3,57.89,49,Needs Support,29.59,Dhruv Gupta,Weak,Excellent,Medium Risk,Yes
RN0437,38.88,72.55,16.67,54.72,42.11,47,Needs Support,-12.61,Nandini Menon,Weak,Excellent,Medium Risk,Yes
RN0561,38.95,73.33,10.26,56.6,44.74,49,Needs Support,-11.87,Tushar Shenoy,Weak,Good,Medium Risk,Yes
RN0615,38.96,71.15,14.04,47.17,47.37,48,Needs Support,0.2,Meera Shenoy,Weak,Excellent,Medium Risk,Yes
RN1176,38.98,75.56,12.77,51.06,34.21,46,Needs Support,-16.85,Hina Bhat,Weak,Good,Medium Risk,Yes
RN0416,39.16,66.67,16.39,30.19,21.05,49,Needs Support,-9.14,Abhishek Roy,Weak,Good,Medium Risk,Yes
RN1584,39.16,73.33,20.37,37.74,47.37,49,Needs Support,9.63,Lata Khanna,Weak,Good,Medium Risk,Yes
RN1723,39.24,74.42,10.64,22.64,24.53,46,Needs Support,1.89,Utkarsh Mishra,Weak,Excellent,Medium Risk,Yes
RN0205,39.29,72.5,14.89,20.75,34.21,46,Needs Support,13.46,Chandan Kumar,Weak,Excellent,Medium Risk,Yes
RN1027,39.44,73.33,9.8,41.51,47.37,47,Needs Support,5.86,Pradeep Nair,Weak,Good,Medium Risk,Yes
RN0378,39.54,71.11,7.14,48.94,47.37,47,Needs Support,-1.57,Mansi Deshmukh,Weak,Excellent,Medium Risk,Yes
RN0883,39.56,63.41,10.0,54.72,55.26,48,Needs Support,0.55,Bhavna Verma,Weak,Excellent,Medium Risk,Yes
RN0974,39.57,64.44,11.54,39.62,60.53,46,Needs Support,20.9,Tejas Rai,Weak,Good,Medium Risk,Yes
RN1701,39.65,72.55,15.79,64.15,52.63,50,Needs Support,-11.52,Tanvi Kapoor,Weak,Excellent,Medium Risk,Yes
RN1760,39.86,76.36,10.0,30.19,34.21,48,Needs Support,4.02,Prisha Grover,Weak,Excellent,Medium Risk,Yes
RN0684,39.88,63.93,16.67,41.51,42.11,49,Needs Support,0.6,Abha Anand,Weak,Excellent,Medium Risk,Yes
RN0095,39.93,73.68,10.64,47.17,31.58,48,Needs Support,-15.59,Nikhil Pradhan,Weak,Excellent,Medium Risk,Yes
RN0160,40.01,61.82,14.55,52.83,44.74,49,Needs Support,-8.09,Suhas Khanna,Weak,Excellent,Medium Risk,Yes
RN0165,40.04,66.67,11.9,45.28,42.11,50,Needs Support,-3.18,Brijesh Mukherjee,Weak,Excellent,Medium Risk,Yes
RN1014,40.07,71.79,14.81,50.94,18.42,49,Needs Support,-32.52,Nisha Alva,Weak,Excellent,Medium Risk,Yes
RN1390,40.12,68.09,8.51,52.83,65.79,49,Needs Support,12.96,Bharat Pandey,Weak,Excellent,Medium Risk,Yes
RN0885,40.23,76.36,13.33,50.94,39.47,47,Needs Support,-11.47,Meera Menon,Weak,Excellent,Medium Risk,Yes
RN0424,40.28,70.21,15.38,45.28,26.32,48,Needs Support,-18.97,Rajesh Prasad,Weak,Excellent,Medium Risk,Yes
RN1486,40.28,66.67,11.11,45.28,47.37,48,Needs Support,2.09,Riya Sodhi,Weak,Excellent,Medium Risk,Yes
RN1778,40.4,67.8,13.64,64.15,36.84,49,Needs Support,-27.31,Suman Pradhan,Weak,Excellent,Medium Risk,Yes
RN1668,40.43,66.67,11.36,54.72,34.21,50,Needs Support,-20.51,Himanshu Shenoy,Weak,Excellent,Medium Risk,Yes
RN0155,40.45,74.47,10.53,74.47,39.47,48,Needs Support,-34.99,Drishti Sharma,Weak,Excellent,Medium Risk,Yes
RN0114,40.52,69.77,14.89,37.74,60.53,48,Needs Support,22.79,Malini Verma,Weak,Excellent,Medium Risk,Yes
RN1818,40.56,65.79,13.16,24.53,65.79,48,Needs Support,41.26,Om Reddy,Weak,Excellent,Medium Risk,Yes
RN0864,40.59,66.67,6.38,56.6,42.11,48,Needs Support,-14.5,Aditya Sharma,Weak,Excellent,Medium Risk,Yes
RN0342,40.6,66.67,19.51,41.51,57.89,48,Needs Support,16.39,Garima Gowda,Weak,Excellent,Medium Risk,Yes
RN0282,40.64,65.08,14.89,49.06,63.16,44,Needs Support,14.1,Pallavi Menon,Weak,Excellent,Medium Risk,Yes
RN0100,41.1,70.91,7.84,47.17,21.05,47,Needs Support,-26.12,Sunil Dutta,Weak,Excellent,Medium Risk,Yes
RN1772,41.13,77.36,8.51,77.36,55.26,48,Needs Support,-22.1,Priya Deshmukh,Weak,Good,Medium Risk,Yes
RN1043,41.19,73.58,14.89,37.74,47.37,47,Needs Support,9.63,Rajesh Menon,Weak,Excellent,Medium Risk,Yes
RN1441,41.3,78.95,15.38,22.64,78.95,48,Needs Support,56.31,Bhuvnesh Kamath,Weak,Excellent,Medium Risk,Yes
RN0673,41.34,73.08,7.55,31.91,55.26,48,Needs Support,23.35,Isha Das,Weak,Excellent,Medium Risk,Yes
RN0535,41.37,80.0,15.69,43.4,63.16,47,Needs Support,19.76,Sanjay Pradhan,Weak,Excellent,Medium Risk,Yes
RN0186,41.42,74.07,17.95,24.53,42.11,50,Needs Support,17.58,Ritu Hedge,Weak,Excellent,Medium Risk,Yes
RN0631,41.44,68.09,12.77,56.6,34.21,48,Needs Support,-22.39,Gagan Deshmukh,Weak,Excellent,Medium Risk,Yes
RN1426,41.44,78.43,11.9,54.72,52.63,49,Needs Support,-2.09,Drishti Acharya,Weak,Excellent,Medium Risk,Yes
RN0963,41.45,73.33,10.87,28.3,52.63,50,Needs Support,24.33,Alka Acharya,Weak,Excellent,Medium Risk,Yes
RN1894,41.45,69.77,7.41,35.85,28.95,48,Needs Support,-6.9,Indu Mehra,Weak,Excellent,Medium Risk,Yes
RN0554,41.53,74.36,7.69,56.6,26.32,50,Needs Support,-30.29,Abha Iyer,Weak,Excellent,Medium Risk,Yes
RN1080,41.53,71.7,20.51,71.7,52.63,46,Needs Support,-19.07,Rahul Rao,Weak,Excellent,Medium Risk,Yes
RN1984,41.72,71.79,15.69,37.74,50.0,48,Needs Support,12.26,Gaurav Chawla,Weak,Excellent,Medium Risk,Yes
RN1722,41.78,65.31,19.15,39.62,34.21,46,Needs Support,-5.41,Pradeep Sodhi,Weak,Excellent,Medium Risk,Yes
RN1998,41.81,79.59,13.73,39.62,36.84,50,Needs Support,-2.78,Karan Bose,Weak,Excellent,Medium Risk,Yes
RN0036,41.83,63.27,13.33,35.85,39.47,49,Needs Support,3.62,Manoj Banerjee,Weak,Excellent,Medium Risk,Yes
RN1620,41.88,68.42,22.22,45.28,42.11,50,Needs Support,-3.18,Mohit Hedge,Weak,Excellent,Medium Risk,Yes
RN0418,41.9,74.51,5.77,43.4,31.58,49,Needs Support,-11.82,Mansi Nayak,Weak,Excellent,Medium Risk,Yes
RN1843,42.06,80.0,12.82,67.92,39.47,49,Needs Support,-28.45,Lata Malhotra,Weak,Excellent,Medium Risk,Yes
RN0676,42.1,73.17,15.09,33.96,28.95,46,Needs Support,-5.01,Abhishek Gupta,Weak,Excellent,Medium Risk,Yes
RN0448,42.15,72.88,14.81,35.85,39.47,47,Needs Support,3.62,Zara Shenoy,Weak,Excellent,Medium Risk,Yes
RN1505,42.15,82.22,10.26,64.15,42.11,50,Needs Support,-22.05,Vandana Shenoy,Weak,Excellent,Medium Risk,Yes
RN0906,42.16,76.32,20.51,33.96,39.47,47,Needs Support,5.51,Mehak Shetty,Weak,Excellent,Medium Risk,Yes
RN0358,42.18,82.35,15.38,24.53,60.53,48,Needs Support,36.0,Nandini Dutta,Weak,Excellent,Medium Risk,Yes
RN1495,42.21,78.95,23.81,35.85,41.51,48,Needs Support,5.66,Priya Bhat,Weak,Excellent,Medium Risk,Yes
RN1642,42.21,81.4,11.54,64.15,63.16,49,Needs Support,-0.99,Dhruv Kapoor,Weak,Excellent,Medium Risk,Yes
RN0009,42.26,71.79,20.34,62.26,47.37,48,Needs Support,-14.9,Drishti Dutta,Weak,Excellent,Medium Risk,Yes
RN0403,42.32,82.35,12.5,56.6,52.63,49,Needs Support,-3.97,Ipshita Dutta,Weak,Excellent,Medium Risk,Yes
RN0340,42.37,66.04,9.8,66.04,28.95,47,Needs Support,-37.09,Pankaj Iyer,Weak,Excellent,Medium Risk,Yes
RN1090,42.48,76.74,10.64,47.17,39.47,48,Needs Support,-7.7,Sandeep Khanna,Weak,Excellent,Medium Risk,Yes
RN0126,42.51,77.27,20.34,37.74,50.0,47,Needs Support,12.26,Tejaswini Bose,Weak,Excellent,Medium Risk,Yes
RN0173,42.55,70.59,15.56,45.28,42.11,48,Needs Support,-3.18,Manish Gowda,Weak,Excellent,Medium Risk,Yes
RN1355,42.58,68.63,10.71,50.94,60.53,50,Needs Support,9.58,Jaideep Reddy,Weak,Excellent,Medium Risk,Yes
RN1452,42.61,67.44,8.93,49.06,55.26,48,Needs Support,6.21,Lata Grover,Weak,Excellent,Medium Risk,Yes
RN1463,42.78,81.4,13.21,28.3,44.74,45,Needs Support,16.43,Zara Chawla,Weak,Excellent,Medium Risk,Yes
RN1059,42.79,72.09,19.67,36.17,47.37,48,Needs Support,11.2,Vivek Jain,Weak,Excellent,Medium Risk,Yes
RN0775,42.83,69.77,20.45,41.51,55.26,48,Needs Support,13.75,Saanvi Grover,Weak,Excellent,Medium Risk,Yes
RN1983,42.99,66.04,17.95,64.15,47.37,48,Needs Support,-16.78,Juhi Sen,Weak,Excellent,Medium Risk,Yes
RN1954,43.0,82.98,20.0,22.64,44.74,47,Needs Support,22.1,Pooja Pai,Weak,Excellent,Medium Risk,Yes
RN0460,43.05,85.71,13.73,22.64,31.58,48,Needs Support,8.94,Mayank Pillai,Weak,Excellent,Medium Risk,Yes
RN1008,43.21,74.42,11.11,48.94,23.68,48,Needs Support,-25.25,Esha Gill,Weak,Excellent,Medium Risk,Yes
RN0193,43.23,69.64,8.51,50.94,36.84,49,Needs Support,-14.1,Charu Verma,Weak,Excellent,Medium Risk,Yes
RN1829,43.23,68.63,19.61,41.51,57.89,49,Needs Support,16.39,Tanvi Ray,Weak,Excellent,Medium Risk,Yes
RN0220,43.25,73.91,21.57,37.74,36.84,50,Needs Support,-0.89,Sachin Naik,Weak,Excellent,Medium Risk,Yes
RN1425,43.37,75.0,6.35,45.28,52.63,48,Needs Support,7.35,Deepika Singh,Weak,Excellent,Medium Risk,Yes
RN0059,43.43,80.0,12.96,47.17,57.89,47,Needs Support,10.72,Bhumika Gill,Weak,Excellent,Medium Risk,Yes
RN1754,43.55,65.12,19.57,41.51,42.11,47,Needs Support,0.6,Ganesh Malhotra,Weak,Excellent,Medium Risk,Yes
RN1022,43.57,82.22,14.29,47.17,34.21,47,Needs Support,-12.96,Ananya Joshi,Weak,Excellent,Medium Risk,Yes
RN1808,43.71,80.85,16.33,62.26,63.16,50,Needs Support,0.89,Juhi Gill,Weak,Excellent,Medium Risk,Yes
RN1690,43.72,70.21,17.65,52.83,55.26,46,Needs Support,2.43,Komal Gowda,Weak,Excellent,Medium Risk,Yes
RN0584,43.93,74.51,15.38,45.28,26.32,50,Needs Support,-18.97,Abha Acharya,Weak,Excellent,Medium Risk,Yes
RN1373,43.95,78.95,6.38,67.92,34.21,48,Needs Support,-33.71,Tejaswini Roy,Weak,Excellent,Medium Risk,Yes
RN0525,44.03,60.53,17.78,54.72,60.53,49,Needs Support,5.81,Arjun Prabhu,Weak,Excellent,Medium Risk,Yes
RN1769,44.06,78.43,14.89,33.96,39.47,49,Needs Support,5.51,Esha Dutta,Weak,Excellent,Medium Risk,Yes
RN0175,44.17,79.49,19.57,26.42,50.0,49,Needs Support,23.58,UrVashi Gowda,Weak,Excellent,Medium Risk,Yes
RN0339,44.2,68.09,16.95,67.92,52.63,49,Needs Support,-15.29,Pari Tiwari,Weak,Excellent,Medium Risk,Yes
RN0532,44.34,71.11,11.11,50.94,34.21,49,Needs Support,-16.73,Kiran Kamath,Weak,Excellent,Medium Risk,Yes
RN0791,44.61,71.79,26.32,43.4,47.37,49,Needs Support,3.97,Kamal Choudhury,Weak,Excellent,Medium Risk,Yes
RN0582,45.0,86.79,12.96,86.79,60.53,49,Needs Support,-26.27,Sachin Iyer,Weak,Excellent,Medium Risk,Yes
RN0491,45.07,84.31,10.87,58.49,50.0,49,Needs Support,-8.49,Aanchal Sinha,Weak,Excellent,Medium Risk,Yes
RN1263,45.45,77.05,5.88,52.83,42.11,49,Needs Support,-10.72,Anuj Grover,Weak,Excellent,Medium Risk,Yes
RN1755,45.78,86.05,21.05,60.38,42.11,48,Needs Support,-18.27,Mehak Dhillon,Average,Average,Medium Risk,Yes
RN1591,45.93,74.07,19.23,41.51,47.37,48,Needs Support,5.86,Divya Dhillon,Average,Average,Medium Risk,Yes
RN1360,46.38,79.07,14.89,49.06,50.0,47,Needs Support,0.94,Anjali Mehra,Average,Average,Medium Risk,Yes
RN1930,46.5,86.27,20.0,75.47,39.47,48,Needs Support,-36.0,Sneha Prasad,Average,Average,Medium Risk,Yes
RN1268,46.67,71.7,13.46,71.7,57.89,48,Needs Support,-13.8,Nandini Gill,Average,Average,Medium Risk,Yes
RN1559,46.87,82.22,15.38,35.85,73.68,45,Needs Support,37.84,Anita Mehta,Average,Average,Medium Risk,Yes
RN1148,46.9,84.62,16.67,47.17,39.47,48,Needs Support,-7.7,Pooja Ray,Average,Average,Medium Risk,Yes
RN1389,47.1,88.37,21.43,77.36,63.16,50,Needs Support,-14.2,Om Gill,Average,Average,Medium Risk,Yes
RN1357,47.15,78.26,16.36,54.72,65.79,48,Needs Support,11.07,Nikhil Murthy,Average,Average,Medium Risk,Yes
RN0938,47.29,70.21,19.05,67.92,65.79,47,Needs Support,-2.14,Kamal Alva,Average,Average,Medium Risk,Yes
RN0235,47.33,77.19,23.08,30.19,52.63,48,Needs Support,22.44,Sneha Menon,Average,Average,Medium Risk,Yes
RN0123,47.73,79.07,19.15,71.7,26.32,47,Needs Support,-45.38,Pallavi Mishra,Average,Average,Medium Risk,Yes
RN1990,47.85,77.08,25.64,51.06,52.63,47,Needs Support,1.57,Gayatri Patel,Average,Average,Medium Risk,Yes
RN1525,47.86,82.93,21.57,50.94,60.53,49,Needs Support,9.58,Nidhi Tiwari,Average,Average,Medium Risk,Yes
RN1752,47.96,79.49,10.91,45.28,52.63,47,Needs Support,7.35,Bharat Khanna,Average,Average,Medium Risk,Yes
RN0394,48.03,77.78,23.4,37.74,52.63,49,Needs Support,14.9,Bhuvnesh Mehra,Average,Average,Medium Risk,Yes
RN0234,48.07,86.36,19.15,37.74,39.47,48,Needs Support,1.74,Ramya_M Mishra,Average,Average,Medium Risk,Yes
RN1974,48.08,76.36,20.37,52.83,71.05,48,Needs Support,18.22,Aanya Rai,Average,Average,Medium Risk,Yes
RN0238,48.13,81.63,25.93,45.28,68.42,49,Needs Support,23.14,Pradeep Das,Average,Average,Medium Risk,Yes
RN0469,48.2,83.72,12.77,47.17,60.53,48,Needs Support,13.36,Aniruddh Ray,Average,Average,Medium Risk,Yes
RN1795,48.23,75.56,26.19,43.4,65.79,47,Needs Support,22.39,Ishita Ray,Average,Average,Medium Risk,Yes
RN1561,48.26,79.07,19.15,43.4,47.37,49,Needs Support,3.97,Lakshmi Roy,Average,Average,Medium Risk,Yes
RN0027,48.49,77.78,21.15,66.04,65.79,46,Needs Support,-0.25,Pankaj Gowda,Average,Average,Medium Risk,Yes
RN1645,48.55,77.78,15.0,77.36,44.74,46,Needs Support,-32.62,Dhruv Dutta,Average,Average,Medium Risk,Yes
RN1448,48.6,89.8,21.43,30.19,31.58,50,Needs Support,1.39,Pradeep Gowda,Average,Average,Medium Risk,Yes
RN1093,48.61,85.42,25.53,47.17,47.37,49,Needs Support,0.2,Tarun Shetty,Average,Average,Medium Risk,Yes
RN0985,48.62,78.57,17.02,56.6,36.84,50,Needs Support,-19.76,Lata Kamath,Average,Average,Medium Risk,Yes
RN0202,48.74,82.05,21.74,66.04,39.47,48,Needs Support,-26.56,Gayatri Khanna,Average,Average,Medium Risk,Yes
RN1709,48.81,87.72,12.5,58.49,47.17,45,Needs Support,-11.32,Girish Patel,Average,Average,Medium Risk,Yes
RN0802,48.85,76.32,21.28,62.26,76.32,47,Needs Support,14.05,Ipshita Sharma,Average,Average,Medium Risk,Yes
RN0411,48.9,83.33,17.02,50.94,36.84,45,Needs Support,-14.1,Manoj Sharma,Average,Average,Medium Risk,Yes
RN0711,48.96,80.0,25.58,47.17,28.95,48,Needs Support,-18.22,Lakshmi Rao,Average,Average,Medium Risk,Yes
RN1512,48.98,76.92,19.15,49.06,47.37,48,Needs Support,-1.69,Suhas Kamath,Average,Average,Medium Risk,Yes
RN1753,49.0,85.42,24.39,52.83,50.0,49,Needs Support,-2.83,Manoj Kulkarni,Average,Average,Medium Risk,Yes
RN0576,49.02,77.19,7.69,49.06,65.79,48,Needs Support,16.73,Gaurav Acharya,Average,Average,Medium Risk,Yes
RN0099,49.09,73.91,18.87,60.38,68.42,48,Needs Support,8.04,Girish Chawla,Average,Average,Medium Risk,Yes
RN0632,49.41,84.44,22.64,77.36,31.58,48,Needs Support,-45.78,Kartik Patel,Average,Average,Medium Risk,Yes
RN1005,49.42,77.27,20.83,47.17,36.84,49,Needs Support,-10.33,Kavya Nayak,Average,Good,Medium Risk,Yes
RN0240,49.56,88.89,20.93,27.66,36.84,46,Needs Support,9.18,Kajal Patel,Average,Average,Medium Risk,Yes
RN0444,49.57,82.22,21.57,32.08,73.68,48,Needs Support,41.61,Bhumika Jain,Average,Average,Medium Risk,Yes
RN0977,49.59,85.71,15.38,64.15,68.42,48,Needs Support,4.27,Sunil Nair,Average,Average,Medium Risk,Yes
RN1296,49.59,71.79,20.51,47.17,57.89,48,Needs Support,10.72,Ishaan Pillai,Average,Average,Medium Risk,Yes
RN0168,49.63,89.47,23.08,52.83,57.89,49,Needs Support,5.06,Tushar Joshi,Average,Average,Medium Risk,Yes
RN0263,49.65,69.23,20.37,39.62,36.84,48,Needs Support,-2.78,Zara Pillai,Average,Average,Medium Risk,Yes
RN0063,49.74,81.58,29.79,37.74,81.58,50,Needs Support,43.84,Rohan Pillai,Average,Average,Medium Risk,Yes
RN0409,49.9,75.56,17.65,71.7,31.58,50,Needs Support,-40.12,Yashaswini Verma,Average,Good,Medium Risk,Yes
RN1734,49.91,74.42,23.4,67.92,50.0,47,Needs Support,-17.92,Pradeep Mukherjee,Average,Average,Medium Risk,Yes
RN1588,49.94,81.4,21.15,50.94,44.74,49,Needs Support,-6.21,Vaishnavi Mallya,Average,Average,Medium Risk,Yes
RN1248,49.96,79.07,26.67,39.62,39.47,48,Needs Support,-0.15,Sanjay Pandey,Average,Average,Medium Risk,Yes
RN0262,60.05,89.29,38.1,69.81,63.16,46,Average,-6.65,Girish Anand,Good,Poor,Medium Risk,Yes
RN0890,60.21,88.89,25.93,62.26,78.95,49,Average,16.68,Garima Singh,Good,Poor,Medium Risk,Yes
RN1606,60.55,84.62,35.71,66.04,73.68,50,Average,7.65,Komal Menon,Good,Poor,Medium Risk,Yes
RN1700,60.68,87.27,29.09,64.15,45.28,46,Average,-18.87,Gaurav Choudhury,Good,Poor,Medium Risk,Yes
RN1075,61.07,86.67,23.21,71.7,50.0,48,Average,-21.7,Kamal Gill,Good,Poor,Medium Risk,Yes
RN0145,61.13,91.67,34.09,81.13,63.16,49,Average,-17.97,Vivek Malhotra,Good,Poor,Medium Risk,Yes
RN0723,61.17,89.09,27.78,37.74,76.32,48,Average,38.58,Om Sharma,Good,Poor,Medium Risk,Yes
RN0270,61.2,93.02,33.33,49.06,89.47,47,Average,40.42,Tejaswini Pandey,Good,Poor,Medium Risk,Yes
RN1033,61.2,87.8,31.91,54.72,65.79,48,Average,11.07,Nitin Tiwari,Good,Poor,Medium Risk,Yes
RN1621,61.2,88.89,31.48,47.17,71.05,48,Average,23.88,Manoj Khanna,Good,Poor,Medium Risk,Yes
RN0431,61.3,80.7,34.04,67.92,76.32,49,Average,8.39,Bhumika Naik,Good,Poor,Medium Risk,Yes
RN0808,61.32,92.11,30.77,52.83,92.11,48,Average,39.28,Arunima Rai,Good,Poor,Medium Risk,Yes
RN0717,61.45,84.21,33.33,67.92,84.21,49,Average,16.29,Manav Hegde,Good,Poor,Medium Risk,Yes
RN1137,61.49,86.36,33.33,62.26,63.16,49,Average,0.89,Garima Pillai,Good,Poor,Medium Risk,Yes
RN1892,61.5,85.96,33.93,52.83,73.68,46,Average,20.85,Chetan Pradhan,Good,Poor,Medium Risk,Yes
RN0834,61.72,86.79,36.84,60.38,81.58,49,Average,21.2,Manoj Sodhi,Good,Poor,Medium Risk,Yes
RN0819,61.82,92.16,36.36,54.72,57.89,49,Average,3.18,Gaurav Dutta,Good,Poor,Medium Risk,Yes
RN0324,62.0,83.64,32.73,59.57,71.05,46,Average,11.48,Harish Kumar,Good,Poor,Medium Risk,Yes
RN1012,62.07,90.91,31.82,64.15,52.63,49,Average,-11.52,Dhruv Pai,Good,Poor,Medium Risk,Yes
RN0137,62.09,85.45,41.03,66.04,68.42,47,Average,2.38,Sakshi Ray,Good,Poor,Medium Risk,Yes
RN0610,62.1,90.91,25.53,83.02,81.58,48,Average,-1.44,Bhumika Prabhu,Good,Poor,Medium Risk,Yes
RN0716,62.22,92.06,23.73,62.26,50.0,48,Average,-12.26,Girish Roy,Good,Poor,Medium Risk,Yes
RN1597,62.31,88.64,31.91,64.15,60.53,50,Average,-3.62,Divya Kamath,Good,Poor,Medium Risk,Yes
RN0258,62.46,98.36,25.0,62.26,86.84,49,Average,24.58,Saanvi Sodhi,Good,Poor,Medium Risk,Yes
RN0774,62.46,93.62,30.19,77.36,52.63,48,Average,-24.73,Bharat Chatterjee,Good,Poor,Medium Risk,Yes
RN1120,62.49,98.08,37.04,64.15,57.89,48,Average,-6.26,Ipshita Gupta,Good,Poor,Medium Risk,Yes
RN0478,62.51,92.86,21.74,66.04,54.72,47,Average,-11.32,Prisha Menon,Good,Poor,Medium Risk,Yes
RN1480,62.68,84.09,23.08,60.38,68.42,50,Average,8.04,Esha Grover,Good,Poor,Medium Risk,Yes
RN0575,62.69,93.33,27.27,79.25,65.79,49,Average,-13.46,Sanjay Chatterjee,Good,Poor,Medium Risk,Yes
RN1914,62.71,89.8,12.73,69.81,84.21,48,Average,14.4,Chirag Anand,Good,Poor,Medium Risk,Yes
RN1819,62.99,90.91,29.41,88.68,60.53,49,Average,-28.15,Tejaswini Hedge,Good,Poor,Medium Risk,Yes
RN1803,63.1,83.72,33.33,43.4,78.95,47,Average,35.55,Neha Hedge,Good,Poor,Medium Risk,Yes
RN0419,63.28,86.27,39.47,64.15,39.47,48,Average,-24.68,Deepika Sodhi,Good,Poor,Medium Risk,Yes
RN0071,63.3,88.89,33.93,77.36,65.79,45,Average,-11.57,Alka Dhillon,Good,Poor,Medium Risk,Yes
RN0639,63.45,88.14,36.17,67.92,68.42,48,Average,0.5,Dhruv Chatterjee,Good,Poor,Medium Risk,Yes
RN1506,63.54,90.2,35.9,54.72,73.68,46,Average,18.97,Drishti Tiwari,Good,Poor,Medium Risk,Yes
RN1958,63.58,89.36,34.04,77.36,73.68,44,Average,-3.67,Swati Tiwari,Good,Poor,Medium Risk,Yes
RN0273,63.69,93.02,35.9,79.25,52.63,49,Average,-26.61,Alka Verma,Good,Poor,Medium Risk,Yes
RN1392,63.81,97.78,33.96,83.02,68.42,48,Average,-14.6,Manish Pradhan,Good,Poor,Medium Risk,Yes
RN1144,63.83,89.74,26.42,26.42,44.74,48,Average,18.32,Pradeep Prabhu,Good,Poor,Medium Risk,Yes
